,groundtruth,return,actions
2456,"(8, -24, -1, -8, -48, 1, 2, 48, 4)",50.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2457,"(-4, 48, 2, 4, 48, 2, 1, -24, -4)",92.0,"[1, 4, 7, 6, 8, 9]"
2458,"(4, -24, -1, -4, 48, -2, 2, 24, -8)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2459,"(-4, -24, -1, 8, -24, 1, -2, 48, 4)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2460,"(8, 24, 2, 8, 48, 2, -2, -48, 8)",75.0,"[1, 4, 7, 6, 8, 9]"
2461,"(-4, 48, 2, -8, 48, 1, 1, 24, 8)",117.0,"[1, 4, 7, 9]"
2462,"(8, -48, -1, -4, 48, 2, 1, 48, 8)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2463,"(4, 24, -2, -4, 48, 1, 1, 24, 8)",93.0,"[1, 4, 7, 9]"
2464,"(4, 48, 1, -8, -24, 2, -2, -48, -8)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2465,"(-8, -48, -1, 4, 24, 1, 1, -48, 8)",22.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2466,"(4, 48, 1, 8, -48, -2, 1, 24, 4)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2467,"(-8, -48, -1, 4, 24, 2, -1, -24, -4)",13.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2468,"(-8, 24, 1, 4, 24, 2, -1, 24, -8)",69.0,"[1, 4, 7, 9]"
2469,"(-4, 48, -2, -8, 24, -2, 2, 48, 8)",117.0,"[1, 4, 7, 9]"
2470,"(8, -24, 1, 4, -48, 2, -1, -24, 8)",11.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2471,"(-4, -48, -1, 8, 48, 2, -1, 24, -4)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2472,"(4, 48, -1, -8, -24, 1, 1, -24, 4)",44.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2473,"(4, -48, 1, 4, 48, 2, 1, 48, 8)",93.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2474,"(8, -24, 2, 8, -24, -1, 2, 24, 8)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2475,"(4, -48, 1, -8, 48, -1, -1, -48, 8)",51.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2476,"(4, -48, 1, -4, -48, -2, -1, -24, 4)",-3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2477,"(8, -48, -2, 8, 48, -1, 2, -24, 4)",51.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2478,"(8, 48, 2, -4, -48, 1, -2, 24, -8)",66.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2479,"(-8, 24, 2, -8, -24, -2, 1, 24, 8)",39.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2480,"(-8, 24, -1, 4, -24, -2, 1, 48, 8)",69.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2481,"(4, 24, 1, 8, 24, 1, -2, -24, 4)",47.0,"[1, 4, 7, 6, 8, 9]"
2482,"(-4, 24, -2, 4, 24, 2, -1, -48, -4)",42.0,"[1, 4, 7, 6, 8, 9]"
2483,"(4, 48, 1, -4, 48, -1, -1, -24, -8)",90.0,"[1, 4, 7, 6, 8, 9]"
2484,"(-4, -24, 2, -4, 24, 1, -2, -48, -4)",15.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2485,"(4, 24, 1, 4, 48, 2, -1, 48, 4)",117.0,"[1, 4, 7, 9]"
2486,"(4, -24, -2, -8, -24, 2, -2, 48, 8)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2487,"(8, -24, -1, 8, -48, -1, -1, -48, 4)",11.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2488,"(-4, 24, -1, -8, 48, 1, 1, -24, -4)",68.0,"[1, 4, 7, 6, 8, 9]"
2489,"(8, 24, 1, 4, 24, 1, -2, 24, 4)",69.0,"[1, 4, 7, 9]"
2490,"(8, -48, -1, 4, 24, -2, -1, 48, -8)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2491,"(4, 24, -2, -8, 24, -1, 2, 24, 8)",69.0,"[1, 4, 7, 9]"
2492,"(8, 48, 2, 8, 24, -1, 1, 24, -4)",93.0,"[1, 4, 7, 9]"
2493,"(4, 48, -1, -8, -24, -1, 2, 24, -4)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2494,"(4, 48, -1, 8, -24, 1, 1, -24, 8)",55.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2495,"(8, -48, 1, -4, 48, -2, -1, 48, -4)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2496,"(-8, 24, 1, 8, 24, -2, -1, -48, -8)",42.0,"[1, 4, 7, 6, 8, 9]"
2497,"(-8, -24, 2, 8, 48, 1, 1, -48, 8)",49.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2498,"(8, -48, -1, 4, 48, -2, 1, 48, -8)",97.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2499,"(8, -24, 1, 8, 48, 2, -1, 24, -4)",73.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2500,"(8, 24, 2, 8, 48, -1, -1, 24, 8)",93.0,"[1, 4, 7, 9]"
2501,"(-4, -24, -2, 4, 48, 1, -2, 24, -4)",63.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2502,"(4, -24, -1, -4, 24, 1, -1, -48, 4)",23.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2503,"(-8, 48, -2, 8, 48, -1, -2, -48, -8)",89.0,"[1, 4, 7, 6, 8, 9]"
2504,"(8, -24, 2, 4, -24, 1, -1, -48, 8)",11.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2505,"(-8, -24, 2, 4, -48, -2, 2, 48, -4)",47.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2506,"(8, 24, 2, -8, 48, -1, 2, 48, 4)",117.0,"[1, 4, 7, 9]"
2507,"(-8, 48, -2, -8, -24, -1, -2, -24, -8)",36.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2508,"(-8, 48, 2, 4, 48, 1, -1, -48, -4)",90.0,"[1, 4, 7, 6, 8, 9]"
2509,"(-8, -24, 2, -4, -24, -2, -1, -48, 4)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2510,"(-8, -24, -2, -8, -48, -2, 2, 24, -4)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2511,"(-8, 48, 1, -8, -48, 2, -1, 24, -8)",67.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2512,"(-8, 48, -1, 4, 24, 1, -1, 24, -4)",93.0,"[1, 4, 7, 9]"
2513,"(-4, -48, 1, 8, 48, -1, 1, -24, -8)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2514,"(-8, -24, -2, -4, 48, 1, -1, 48, 4)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2515,"(-4, -24, 1, -8, -24, 1, -1, 48, 4)",43.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2516,"(4, 48, -2, -4, 48, -2, 1, 24, 4)",117.0,"[1, 4, 7, 9]"
2517,"(4, 24, 2, 4, -48, -2, 2, -48, 4)",23.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2518,"(8, 48, 2, 4, -48, 2, 1, 48, 8)",93.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2519,"(-4, -24, -2, -4, 24, -1, 1, -24, 4)",17.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2520,"(-4, 24, -2, -4, 24, 2, 1, -24, -8)",44.0,"[1, 4, 7, 6, 8, 9]"
2521,"(8, -24, 1, 4, -24, 2, -1, -24, -4)",2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2522,"(-8, 24, 1, -4, -48, 2, 1, 24, -8)",43.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2523,"(-4, 24, 1, -4, -24, 1, 1, -48, -8)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2524,"(-8, 24, 1, -8, 48, -1, -1, 24, -4)",93.0,"[1, 4, 7, 9]"
2525,"(4, 48, -1, -4, 48, 1, -2, -48, 4)",95.0,"[1, 4, 7, 6, 8, 9]"
2526,"(8, 24, -1, -4, 48, 2, -2, 48, -8)",117.0,"[1, 4, 7, 9]"
2527,"(-4, -24, -2, 4, -24, -1, 2, 24, -8)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2528,"(-8, 48, 1, 8, -24, -2, -2, -24, 4)",51.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2529,"(-8, -24, 2, 8, -48, 1, 2, 24, -4)",27.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2530,"(8, 24, -2, 8, -24, 1, 2, -48, -8)",25.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2531,"(-8, 48, -2, 8, -24, 2, 2, 24, 4)",73.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2532,"(8, -48, -2, 8, -48, 2, 1, 24, -4)",33.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2533,"(-8, -24, 1, 8, 48, 2, -2, -48, 4)",44.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2534,"(-4, -48, -1, 8, 24, 1, 1, -24, -8)",15.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2535,"(-4, -24, 2, -8, -24, 2, 1, 48, -8)",45.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2536,"(4, 24, -2, -8, 24, 2, -2, 24, -4)",69.0,"[1, 4, 7, 9]"
2537,"(4, -48, 1, 4, -24, -2, 1, 48, -8)",49.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2538,"(-8, 48, 1, -4, -24, -1, 1, -24, -8)",39.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2539,"(-4, -48, -2, -4, -48, -2, 2, 24, 4)",13.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2540,"(8, -48, -2, -8, 48, 2, 2, -48, 8)",55.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2541,"(-4, 48, 1, 4, -48, -1, 1, -24, -8)",44.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2542,"(-4, 48, 2, -8, 24, -1, 2, 24, 8)",93.0,"[1, 4, 7, 9]"
2543,"(4, -24, -2, 4, 48, 2, -2, 24, -8)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2544,"(4, 48, 2, 4, 24, -1, -2, -48, 8)",75.0,"[1, 4, 7, 6, 8, 9]"
2545,"(-8, -24, -1, 4, 24, 1, 1, -24, 8)",22.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2546,"(4, -48, -1, -8, -24, 2, 1, -24, -8)",-2.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2547,"(-8, -24, -2, 4, 48, -1, -1, 48, 4)",87.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2548,"(-4, 24, 1, 4, -48, 1, -2, -24, -8)",17.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2549,"(4, 24, -2, -4, -24, 1, 2, -48, -4)",18.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2550,"(-4, -48, -1, -8, 48, -1, -1, -48, 4)",42.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2551,"(-8, 24, -2, -8, -48, -1, -1, -48, 8)",22.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2552,"(8, 48, 1, 4, 48, -2, -1, -48, 4)",95.0,"[1, 4, 7, 6, 8, 9]"
2553,"(-8, 24, -1, 4, -48, 2, 2, -24, -4)",21.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2554,"(4, -48, -1, 8, 24, 2, 2, 24, 8)",45.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2555,"(-8, -48, -1, 8, 24, -2, -1, 48, -4)",64.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2556,"(8, -24, 2, 4, -48, 1, 2, -48, -4)",5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2557,"(-4, 24, 1, 8, 48, -2, -2, -48, 8)",75.0,"[1, 4, 7, 6, 8, 9]"
2558,"(4, 48, 1, 4, 48, -2, 2, -24, 8)",99.0,"[1, 4, 7, 6, 8, 9]"
2559,"(8, -24, 1, -8, 24, -2, 1, -24, 4)",27.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2560,"(4, 24, -2, -8, 48, 1, -2, 24, -8)",93.0,"[1, 4, 7, 9]"
2561,"(-8, -48, -2, -4, 24, 2, 2, -48, 4)",17.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2562,"(-8, 24, 1, 8, 48, 2, -1, 48, 4)",117.0,"[1, 4, 7, 9]"
2563,"(-8, 24, 2, -8, 24, 1, -2, -48, 4)",47.0,"[1, 4, 7, 6, 8, 9]"
2564,"(-4, -48, -1, 8, -48, -1, 2, 48, 4)",48.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2565,"(4, 48, -2, 8, -48, -2, -2, -24, -4)",45.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2566,"(4, -24, -2, 4, -24, 1, -1, 24, -8)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2567,"(-8, 48, 2, -4, -24, -2, -2, -24, 4)",41.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2568,"(-8, -48, -2, -8, 24, 2, 2, 24, 8)",39.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2569,"(-4, 24, -2, -8, 24, -2, 2, -48, 8)",51.0,"[1, 4, 7, 6, 8, 9]"
2570,"(-4, 48, 2, 8, -48, -2, -2, 48, 8)",97.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2571,"(8, 48, -2, -8, 48, 2, 2, 24, -8)",117.0,"[1, 4, 7, 9]"
2572,"(-4, -24, -2, 4, -48, 1, 2, 24, 4)",19.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2573,"(-8, 48, 1, 4, 24, -1, 2, 24, -4)",93.0,"[1, 4, 7, 9]"
2574,"(4, -24, 2, 4, -24, -2, 2, 24, -8)",25.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2575,"(-8, -48, -1, -4, -48, -1, -1, -48, 8)",-3.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2576,"(-4, -48, -2, -4, 24, 1, -1, -24, 8)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2577,"(-4, -24, -2, -4, 48, 2, -1, -48, 4)",41.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2578,"(4, -24, 1, -8, 48, 2, -2, 24, 8)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2579,"(8, -48, -2, 8, -48, 1, -2, 48, -8)",57.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2580,"(-4, -48, 1, 4, 24, -2, 1, -24, 4)",20.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2581,"(-8, -48, -1, -4, 48, -1, -2, -48, 8)",46.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2582,"(-8, 24, 2, 8, -48, -2, 2, -48, 8)",31.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2583,"(4, 24, 2, -8, 48, 1, -2, 24, 8)",93.0,"[1, 4, 7, 9]"
2584,"(4, 24, -2, 4, 48, -1, -1, -24, -8)",66.0,"[1, 4, 7, 6, 8, 9]"
2585,"(-4, -24, 1, -8, -24, -2, 2, 24, -8)",16.0,"[1, 4, 0, 3, 2, 5, 7, 9]"
2586,"(-8, 24, 1, -4, 48, -1, 1, 48, 8)",117.0,"[1, 4, 7, 9]"
2587,"(-4, -24, 1, -4, -24, 2, 1, -24, -8)",-5.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2588,"(8, 24, 1, -4, 24, 2, -2, -48, -4)",41.0,"[1, 4, 7, 6, 8, 9]"
2589,"(4, -48, 1, -8, 24, -1, -1, 48, -8)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2590,"(4, -24, 1, -4, 24, 1, 2, 48, -4)",69.0,"[1, 4, 0, 2, 3, 5, 7, 9]"
2591,"(-4, 24, 2, -8, 24, -2, 1, 24, 4)",69.0,"[1, 4, 7, 9]"
2592,"(8, -48, -2, -8, -24, 2, 1, -48, 8)",9.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2593,"(4, 24, 1, -8, -48, -1, -1, 48, -4)",64.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2594,"(-4, -24, 1, 8, 48, 1, 1, -24, 8)",48.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2595,"(-4, -48, -1, -4, -48, 2, 2, -24, -8)",-6.0,"[1, 4, 0, 3, 2, 5, 7, 6, 8, 9]"
2596,"(-4, 24, 1, 4, 24, -1, 2, 48, 8)",93.0,"[1, 4, 7, 9]"
2597,"(4, 48, -1, 4, -24, 1, 1, -48, -8)",44.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2598,"(8, -24, 1, 8, 24, -1, -2, -24, -4)",21.0,"[1, 4, 0, 2, 3, 5, 7, 6, 8, 9]"
2599,"(-4, 48, 2, -4, -24, -1, 1, 48, 8)",88.0,"[1, 4, 3, 0, 2, 5, 7, 9]"
2600,"(-8, 48, 1, -4, -24, 1, 2, -24, 8)",48.0,"[1, 4, 3, 0, 2, 5, 7, 6, 8, 9]"
2601,"(-4, 48, -1, -4, 48, 2, 2, -24, 8)",99.0,"[1, 4, 7, 6, 8, 9]"
2602,"(4, 24, 1, 4, -24, 1, -4, 2, 48)",68.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2603,"(-4, 24, -2, -4, -48, -2, -8, -1, -24)",12.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2604,"(-4, -48, 1, -4, -24, -1, -8, 1, -24)",-8.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2605,"(4, 24, -1, 4, 48, 2, -8, -2, -48)",65.0,"[1, 4, 7, 8, 6, 9]"
2606,"(8, 24, 2, 4, 24, -2, 8, -2, -24)",51.0,"[1, 4, 7, 8, 6, 9]"
2607,"(-8, 48, -2, 8, -24, 1, 8, 1, -24)",55.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2608,"(8, -24, 2, -8, -48, 1, 4, -1, -24)",4.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2609,"(-8, 48, -1, 4, 48, 1, 4, -2, -24)",95.0,"[1, 4, 7, 8, 6, 9]"
2610,"(8, 48, 2, 4, -48, -2, -4, -1, 24)",68.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2611,"(-8, 24, -1, -8, -48, -2, -4, -2, -48)",11.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2612,"(8, -48, 1, 4, -24, -2, -8, 2, -48)",5.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2613,"(-8, -48, -1, 4, -24, -1, -8, -1, 48)",43.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2614,"(-8, 24, -1, 4, -48, 2, 8, -2, 48)",68.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2615,"(8, -48, 2, 8, 48, -1, 4, 2, 24)",72.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2616,"(4, 48, 2, -8, -24, 2, 4, -1, 24)",66.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2617,"(8, -48, -2, -4, -24, 1, -4, -1, -48)",-1.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2618,"(-8, 24, 1, -8, -24, -2, 4, -2, -48)",17.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2619,"(-4, 24, -2, -8, 48, 1, 4, 1, -48)",71.0,"[1, 4, 7, 8, 6, 9]"
2620,"(4, 24, 2, -8, 48, 2, 4, 2, -24)",71.0,"[1, 4, 7, 8, 6, 9]"
2621,"(-8, 48, -2, -8, -24, -2, 4, 2, 48)",86.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2622,"(4, 48, 2, 8, -48, 1, -4, 1, 24)",72.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2623,"(-8, -24, 1, -8, -48, -2, -4, 1, -24)",-9.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2624,"(-8, -24, -1, 8, -48, -1, -4, 1, -48)",-1.0,"[1, 4, 0, 3, 2, 5, 7, 8, 6, 9]"
2625,"(4, 48, 2, -4, -48, 1, -8, -1, 24)",65.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2626,"(8, 24, 2, -8, -24, 1, 8, -1, -48)",24.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2627,"(8, 24, -1, -8, -24, -2, 4, -1, 24)",38.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2628,"(-4, 24, 2, 8, 48, -2, -4, -1, 24)",92.0,"[1, 4, 7, 8, 9]"
2629,"(-4, 48, 1, 8, -24, 2, 8, -2, 24)",72.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2630,"(4, 24, -2, -4, 48, 1, -8, 2, 48)",116.0,"[1, 4, 7, 8, 9]"
2631,"(8, -24, -2, 8, -24, 1, 4, 2, 48)",56.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2632,"(4, -24, 1, -8, 48, -1, 8, -2, 24)",68.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2633,"(-4, 48, 2, 8, -48, -2, 8, -2, -48)",55.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2634,"(8, -24, 1, 8, 24, 2, -8, 2, 24)",48.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2635,"(-8, -24, -1, -4, 48, -2, -8, 2, 24)",63.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2636,"(-8, 48, -2, 4, -48, 2, -4, -1, -48)",42.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2637,"(-4, -24, -2, -4, 48, -2, 4, -1, 24)",62.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2638,"(4, 24, 2, -8, 48, -1, -8, -1, 24)",92.0,"[1, 4, 7, 8, 9]"
2639,"(8, -24, -2, 4, 24, 1, -8, 1, -24)",24.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
2640,"(-4, 48, 2, 4, 24, 1, -8, -1, -24)",66.0,"[1, 4, 7, 8, 6, 9]"
2641,"(4, 48, 2, -8, 24, 1, -4, -1, 24)",92.0,"[1, 4, 7, 8, 9]"
2642,"(-4, -48, 2, -4, -24, -1, 4, 1, 48)",41.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2643,"(-4, -48, 1, -8, -48, 1, -8, 1, 48)",42.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2644,"(-4, 48, 1, 4, -48, -2, -8, 2, 24)",68.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2645,"(-8, 24, -2, -8, -24, 2, 4, 1, -48)",21.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2646,"(8, -48, 1, -4, -24, 1, -4, -1, 24)",25.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2647,"(8, 24, -1, -8, -24, -1, -8, -2, -48)",12.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2648,"(8, 24, -2, 8, -24, 2, -8, -1, 48)",72.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2649,"(-8, 48, 1, -4, 24, 2, 4, -1, 24)",92.0,"[1, 4, 7, 8, 9]"
2650,"(-8, 48, -1, -4, 48, -1, 8, -1, 24)",116.0,"[1, 4, 7, 8, 9]"
2651,"(-4, -48, 2, 8, 24, 1, 4, -2, 48)",66.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2652,"(-4, -48, -1, -4, -24, 2, -4, 2, 48)",41.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2653,"(4, -48, -1, 4, -24, 2, -8, -1, 24)",24.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2654,"(8, -48, -2, 4, -48, 1, -8, 2, 48)",52.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2655,"(8, 24, -1, -4, 24, 1, 8, -1, -24)",51.0,"[1, 4, 7, 8, 6, 9]"
2656,"(-4, -24, -2, 4, -48, 2, 8, 2, 24)",18.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2657,"(-8, 48, -1, -8, 24, -1, 8, -2, -48)",75.0,"[1, 4, 7, 8, 6, 9]"
2658,"(8, -24, 1, -8, -24, 2, -8, -1, 48)",50.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2659,"(-8, -48, -1, -4, 24, 1, 8, 2, 24)",39.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2660,"(-4, -24, -1, -8, 24, -1, -4, -1, 48)",63.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2661,"(8, -48, 2, -8, 24, -1, -4, 1, -48)",24.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
2662,"(-4, -48, -1, 4, 24, -1, -4, -2, -48)",12.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
2663,"(8, -48, 2, -4, 48, -2, 8, 1, -24)",55.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
2664,"(-8, -24, 2, -4, 24, -1, 4, -2, -48)",21.0,"[1, 4, 0, 2, 3, 5, 7, 8, 6, 9]"
2665,"(4, -24, -2, 4, -48, 1, -4, 1, 24)",24.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2666,"(-4, 24, 1, -4, -24, -1, -4, -1, 24)",39.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2667,"(-8, -48, -1, -8, -24, -2, 4, 2, 24)",13.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2668,"(-8, -48, -1, 4, -48, -1, 8, 1, 24)",19.0,"[1, 4, 0, 3, 2, 5, 7, 8, 9]"
2669,"(4, 48, 1, -4, -48, -1, -8, 2, 24)",63.0,"[1, 4, 3, 0, 2, 5, 7, 8, 9]"
2670,"(-4, -48, 1, -8, 24, -1, 8, -2, 24)",41.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2671,"(-4, 48, -1, 8, 24, -1, -8, -2, 24)",92.0,"[1, 4, 7, 8, 9]"
2672,"(8, 48, 1, 8, -24, -2, 8, -1, -24)",55.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
2673,"(-8, -24, 2, -8, 48, 2, 4, 2, 48)",90.0,"[1, 4, 0, 2, 3, 5, 7, 8, 9]"
2674,"(-8, 24, 1, -4, -24, 1, 4, -2, -48)",20.0,"[1, 4, 3, 0, 2, 5, 7, 8, 6, 9]"
