,clicks,decision,ground_truth,outcome_probs,reward_mu,reward_sigma,trial_index,workerid
1111,"[0, 4, 2, 8, 10, 12, 16, 18, 20, 22, 24, 1, 21, 23, 3]",1,"[9.7, 6.88, 8.36, 4.88, 0.24, 3.75, 5.04, 0.1, 4.8, 6.03, 5.01, 5.47, 0.75, 1.52, 2.6, 5.02, 6.71, 8.94, 3.07, 4.22, 7.78, 1.49, 9.1, 4.16, 3.63, 6.51, 7.51, 9.89]","[0.28, 0.25, 0.28, 0.19]",5.0,2.994,11,A2GOYSTIL3LOV1
1112,"[1, 5, 9, 13, 17, 21, 25, 8, 12, 0, 24, 27, 3]",1,"[6.2, 4.68, 0.36, 5.18, 2.6, 4.03, 8.05, 5.51, 2.35, 5.04, 6.06, 1.31, 2.88, 5.2, 0.59, 7.11, 7.02, 1.4, 2.44, 5.09, 5.83, 3.06, 4.45, 6.84, 7.36, 4.65, 7.36, 0.99]","[0.24, 0.35, 0.18, 0.23]",5.0,2.994,12,A2GOYSTIL3LOV1
1113,"[1, 5, 9, 13, 17, 21, 25, 0, 2, 3, 16, 18, 19]",5,"[6.25, 4.0, 0.39, 2.69, 0.91, 2.73, 6.8, 7.6, 2.61, 2.5, 7.35, 2.38, 6.57, 2.12, 9.9, 3.6, 1.24, 3.17, 6.1, 3.28, 0.48, 2.53, 5.22, 4.04, 1.23, 1.7, 2.15, 7.06]","[0.25, 0.28, 0.21, 0.26]",5.0,2.994,13,A2GOYSTIL3LOV1
1114,"[2, 6, 10, 14, 18, 22, 26, 7, 5, 4, 16, 17, 19]",5,"[5.99, 8.05, 5.59, 0.47, 5.55, 1.87, 7.93, 8.38, 4.09, 0.22, 2.71, 7.8, 0.3, 6.61, 6.66, 8.07, 8.33, 5.1, 6.77, 5.73, 7.34, 6.51, 3.51, 2.17, 5.83, 3.34, 1.53, 3.56]","[0.02, 0.1, 0.87, 0.01]",5.0,2.994,14,A2GOYSTIL3LOV1
1115,"[1, 5, 9, 13, 17, 21, 25, 16, 0, 2, 18, 19, 3]",5,"[8.86, 5.46, 5.74, 8.14, 7.59, 3.48, 7.7, 1.82, 8.97, 6.84, 4.56, 9.2, 7.11, 4.01, 7.29, 2.54, 2.5, 8.16, 5.95, 2.8, 6.86, 4.62, 6.1, 7.98, 0.82, 4.38, 6.17, 1.99]","[0.11, 0.85, 0.01, 0.03]",5.0,2.994,15,A2GOYSTIL3LOV1
1116,"[2, 6, 10, 14, 18, 22, 26, 20, 4, 24, 27, 23, 7, 5, 21, 25]",2,"[1.0, 8.41, 3.08, 8.56, 3.47, 5.52, 7.84, 8.27, 2.57, 2.05, 3.39, 5.04, 0.54, 6.26, 5.53, 8.52, 7.78, 4.32, 2.11, 3.8, 5.12, 0.02, 7.32, 5.98, 5.02, 3.28, 6.07, 7.0]","[0.29, 0.14, 0.33, 0.24]",5.0,2.994,16,A2GOYSTIL3LOV1
1117,"[0, 4, 8, 12, 16, 20, 24, 2, 14, 13, 15]",4,"[6.94, 5.28, 6.23, 6.83, 6.77, 5.71, 9.76, 1.64, 6.68, 2.98, 9.04, 4.84, 6.92, 9.04, 7.09, 5.18, 6.79, 2.34, 4.75, 8.75, 1.24, 2.88, 7.98, 7.8, 5.61, 3.24, 1.73, 3.5]","[0.89, 0.04, 0.06, 0.01]",5.0,2.994,17,A2GOYSTIL3LOV1
1118,"[2, 6, 10, 14, 18, 22, 26, 1, 13, 21, 3, 0]",1,"[4.59, 7.87, 6.99, 4.21, 3.71, 7.63, 2.57, 7.53, 0.7, 5.71, 2.58, 8.31, 4.83, 5.51, 6.53, 8.23, 7.26, 2.81, 4.51, 0.45, 8.87, 5.2, 6.85, 5.99, 6.47, 7.36, 3.05, 7.24]","[0.03, 0.04, 0.91, 0.02]",5.0,2.994,18,A2GOYSTIL3LOV1
1119,"[1, 5, 9, 13, 17, 21, 25, 18, 2, 19, 16]",5,"[7.74, 5.82, 4.09, 7.32, 4.64, 2.23, 6.39, 2.13, 7.41, 2.24, 3.22, 2.97, 7.54, 1.54, 6.34, 3.8, 2.73, 7.04, 7.44, 4.08, 6.88, 4.64, 4.24, 3.94, 4.63, 1.65, 6.41, 6.17]","[0.01, 0.92, 0.05, 0.02]",5.0,2.994,19,A2GOYSTIL3LOV1
1120,"[3, 5, 11, 13, 19, 21, 27, 17]",5,"[0.13, 0.11, 0.21, 0.09, 0.02, 0.14, 0.16, 0.17, 0.09, 0.12, 0.06, 0.12, 0.19, 0.17, 0.08, 0.05, 0.2, 0.18, 0.16, 0.23, 0.12, 0.08, 0.06, 0.12, 0.12, 0.17, 0.08, 0.14]","[0.11, 0.29, 0.26, 0.34]",0.13,0.072,0,AYFOAD75CRBKE
1121,"[3, 7, 11, 15, 19, 23, 27]",5,"[0.07, 0.07, 0.06, 0.03, 0.15, 0.15, 0.16, 0.15, 0.09, 0.15, 0.2, 0.2, 0.1, 0.16, 0.21, 0.14, 0.12, 0.24, 0.11, 0.24, 0.08, 0.23, 0.2, 0.08, 0.23, 0.14, 0.19, 0.11]","[0.03, 0.08, 0.03, 0.86]",0.13,0.072,1,AYFOAD75CRBKE
1122,"[2, 6, 10, 14, 18, 22, 26]",5,"[0.15, 0.11, 0.19, 0.19, 0.16, 0.21, 0.11, 0.19, 0.21, 0.1, 0.08, 0.11, 0.05, 0.18, 0.05, 0.1, 0.14, 0.09, 0.22, 0.07, 0.15, 0.16, 0.11, 0.08, 0.05, 0.17, 0.08, 0.02]","[0.01, 0.08, 0.9, 0.01]",0.13,0.072,2,AYFOAD75CRBKE
1123,"[1, 5, 9, 13, 17, 21, 25]",5,"[0.2, 0.13, 0.14, 0.18, 0.14, 0.08, 0.11, 0.07, 0.03, 0.12, 0.17, 0.16, 0.22, 0.04, 0.2, 0.17, 0.1, 0.17, 0.04, 0.23, 0.13, 0.04, 0.06, 0.07, 0.21, 0.12, 0.12, 0.14]","[0.03, 0.92, 0.02, 0.03]",0.13,0.072,3,AYFOAD75CRBKE
1124,"[0, 4, 8, 12, 16, 20, 24]",4,"[0.17, 0.12, 0.03, 0.25, 0.14, 0.13, 0.19, 0.02, 0.12, 0.15, 0.19, 0.13, 0.2, 0.14, 0.12, 0.16, 0.15, 0.09, 0.19, 0.08, 0.12, 0.17, 0.05, 0.08, 0.11, 0.2, 0.05, 0.15]","[0.92, 0.03, 0.02, 0.03]",0.13,0.072,4,AYFOAD75CRBKE
1125,"[3, 4, 10, 18, 12, 24, 22]",1,"[0.14, 0.02, 0.08, 0.17, 0.02, 0.04, 0.12, 0.09, 0.13, 0.06, 0.13, 0.02, 0.14, 0.01, 0.24, 0.13, 0.21, 0.07, 0.16, 0.15, 0.14, 0.1, 0.09, 0.07, 0.15, 0.18, 0.12, 0.14]","[0.37, 0.12, 0.33, 0.18]",0.13,0.072,5,AYFOAD75CRBKE
1126,"[1, 7, 9, 15, 17, 23, 25]",4,"[0.15, 0.2, 0.06, 0.02, 0.12, 0.14, 0.09, 0.19, 0.17, 0.07, 0.17, 0.09, 0.08, 0.14, 0.05, 0.24, 0.15, 0.22, 0.06, 0.1, 0.07, 0.16, 0.24, 0.06, 0.15, 0.09, 0.2, 0.13]","[0.18, 0.38, 0.15, 0.29]",0.13,0.072,6,AYFOAD75CRBKE
1127,"[2, 5, 10, 13, 18, 21, 26]",1,"[0.2, 0.14, 0.22, 0.15, 0.17, 0.18, 0.15, 0.21, 0.07, 0.16, 0.18, 0.03, 0.02, 0.09, 0.11, 0.09, 0.09, 0.04, 0.11, 0.17, 0.14, 0.05, 0.06, 0.13, 0.18, 0.14, 0.16, 0.15]","[0.2, 0.32, 0.33, 0.15]",0.13,0.072,7,AYFOAD75CRBKE
1128,"[1, 6, 9, 14, 17, 22, 25]",1,"[0.07, 0.22, 0.2, 0.2, 0.17, 0.17, 0.07, 0.18, 0.18, 0.06, 0.15, 0.08, 0.02, 0.18, 0.22, 0.08, 0.12, 0.17, 0.12, 0.24, 0.16, 0.1, 0.09, 0.07, 0.05, 0.16, 0.21, 0.24]","[0.13, 0.36, 0.3, 0.21]",0.13,0.072,8,AYFOAD75CRBKE
1129,"[0, 4, 8, 12, 16, 20, 24]",4,"[0.12, 0.06, 0.07, 0.17, 0.04, 0.05, 0.1, 0.23, 0.16, 0.12, 0.23, 0.05, 0.19, 0.19, 0.13, 0.19, 0.18, 0.13, 0.11, 0.11, 0.1, 0.14, 0.09, 0.17, 0.18, 0.12, 0.17, 0.04]","[0.87, 0.04, 0.07, 0.02]",0.13,0.072,9,AYFOAD75CRBKE
1130,"[0, 7, 8, 15, 16, 23, 24]",7,"[4.12, 6.97, 4.03, 1.05, 7.19, 6.68, 3.81, 1.11, 7.42, 8.98, 6.77, 5.79, 4.58, 1.92, 3.35, 1.57, 0.8, 1.32, 7.82, 8.72, 2.06, 7.52, 9.76, 1.97, 8.0, 1.93, 4.89, 5.05]","[0.38, 0.13, 0.18, 0.31]",5.0,2.994,10,AYFOAD75CRBKE
1131,"[3, 5, 11, 13, 19, 21, 27]",2,"[2.4, 3.8, 7.45, 4.04, 9.14, 7.47, 3.01, 6.09, 5.34, 1.69, 7.28, 5.27, 3.25, 0.34, 3.23, 6.2, 5.33, 4.45, 5.76, 4.67, 6.78, 6.52, 8.31, 2.91, 2.94, 7.95, 8.6, 6.83]","[0.11, 0.39, 0.11, 0.39]",5.0,2.994,11,AYFOAD75CRBKE
1132,"[0, 4, 8, 12, 16, 20, 24]",7,"[5.84, 6.59, 4.62, 5.16, 5.94, 0.97, 2.97, 0.96, 3.67, 1.66, 7.63, 3.62, 6.23, 4.46, 9.38, 6.33, 4.53, 7.26, 5.65, 4.89, 4.96, 4.15, 8.85, 3.28, 6.35, 7.48, 0.52, 6.37]","[0.86, 0.01, 0.03, 0.1]",5.0,2.994,12,AYFOAD75CRBKE
1133,"[2, 6, 10, 14, 18, 22, 26]",6,"[0.83, 6.17, 6.6, 8.95, 1.92, 3.79, 2.45, 4.66, 2.08, 4.89, 5.19, 6.12, 0.9, 8.16, 3.34, 5.12, 5.1, 7.94, 1.68, 2.07, 1.79, 0.8, 8.48, 4.56, 5.87, 3.84, 7.56, 6.76]","[0.1, 0.01, 0.85, 0.04]",5.0,2.994,13,AYFOAD75CRBKE
1134,"[0, 4, 8, 12, 16, 20, 24]",2,"[5.84, 6.54, 4.75, 6.1, 8.84, 7.96, 4.32, 1.44, 5.6, 6.22, 9.36, 6.77, 8.94, 4.9, 4.08, 2.55, 7.72, 6.28, 3.21, 3.09, 5.53, 3.54, 5.96, 8.22, 0.59, 3.65, 2.11, 6.08]","[0.92, 0.03, 0.03, 0.02]",5.0,2.994,14,AYFOAD75CRBKE
1135,"[0, 7, 8, 15, 16, 23, 24, 27, 26, 25, 20, 21, 22, 19, 18, 17, 12, 13, 14, 11, 10, 9, 4, 5, 6, 3, 2, 1]",1,"[3.32, 4.41, 5.5, 8.35, 8.55, 7.45, 2.28, 3.44, 1.05, 3.55, 3.9, 6.06, 1.32, 6.82, 4.75, 7.21, 7.18, 8.19, 2.95, 2.3, 4.32, 8.61, 4.18, 3.96, 4.18, 0.46, 0.36, 2.2]","[0.36, 0.18, 0.19, 0.27]",5.0,2.994,15,AYFOAD75CRBKE
1136,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",5,"[6.08, 9.21, 2.91, 1.3, 3.22, 3.64, 8.27, 5.61, 8.3, 5.25, 6.46, 0.78, 9.17, 1.16, 3.43, 4.1, 7.88, 4.25, 8.57, 8.39, 4.51, 6.71, 6.02, 6.33, 5.28, 4.78, 4.8, 4.2]","[0.25, 0.27, 0.16, 0.32]",5.0,2.994,16,AYFOAD75CRBKE
1137,"[3, 7, 11, 15, 19, 23, 27]",7,"[6.91, 7.69, 4.13, 4.15, 4.54, 3.47, 1.8, 1.92, 1.89, 5.52, 0.25, 3.34, 2.14, 9.31, 4.33, 5.32, 4.54, 2.46, 3.93, 5.14, 0.09, 3.57, 9.4, 4.8, 5.5, 5.67, 2.1, 8.83]","[0.1, 0.01, 0.04, 0.85]",5.0,2.994,17,AYFOAD75CRBKE
1138,"[3, 7, 11, 15, 19, 23, 27]",6,"[5.79, 9.95, 1.2, 0.05, 0.54, 7.74, 6.0, 1.4, 4.17, 0.29, 7.22, 4.42, 3.95, 7.0, 5.75, 1.48, 3.2, 6.95, 3.03, 8.94, 6.65, 0.11, 8.04, 9.64, 3.56, 4.04, 6.79, 9.28]","[0.01, 0.03, 0.05, 0.91]",5.0,2.994,18,AYFOAD75CRBKE
1139,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",3,"[4.82, 4.35, 6.71, 1.41, 3.16, 3.54, 4.08, 9.79, 9.71, 5.74, 3.83, 7.17, 1.98, 5.9, 7.09, 5.53, 6.58, 1.45, 2.1, 8.34, 5.52, 3.66, 2.72, 5.05, 1.76, 0.85, 8.11, 5.22]","[0.27, 0.26, 0.31, 0.16]",5.0,2.994,19,AYFOAD75CRBKE
1140,"[1, 8, 14, 6, 16, 20, 22]",4,"[0.18, 0.21, 0.15, 0.07, 0.09, 0.13, 0.18, 0.09, 0.16, 0.12, 0.07, 0.12, 0.15, 0.18, 0.22, 0.16, 0.09, 0.15, 0.09, 0.1, 0.2, 0.15, 0.11, 0.18, 0.02, 0.14, 0.1, 0.12]","[0.35, 0.24, 0.25, 0.16]",0.13,0.072,0,A3FOL78K2EQYVN
1141,"[0, 11, 15, 12, 14, 13]",4,"[0.08, 0.13, 0.05, 0.15, 0.05, 0.18, 0.06, 0.14, 0.13, 0.11, 0.17, 0.12, 0.19, 0.16, 0.12, 0.22, 0.21, 0.16, 0.04, 0.14, 0.18, 0.18, 0.07, 0.13, 0.13, 0.12, 0.14, 0.15]","[0.3, 0.22, 0.25, 0.23]",0.13,0.072,1,A3FOL78K2EQYVN
1142,"[1, 9, 17, 25, 5, 21, 13]",6,"[0.05, 0.17, 0.12, 0.19, 0.07, 0.19, 0.14, 0.05, 0.09, 0.08, 0.1, 0.22, 0.12, 0.22, 0.15, 0.14, 0.17, 0.11, 0.2, 0.19, 0.07, 0.23, 0.09, 0.14, 0.14, 0.13, 0.22, 0.05]","[0.02, 0.87, 0.1, 0.01]",0.13,0.072,2,A3FOL78K2EQYVN
1143,"[1, 7, 13, 19, 21, 8]",7,"[0.12, 0.16, 0.14, 0.07, 0.07, 0.2, 0.06, 0.15, 0.03, 0.19, 0.07, 0.13, 0.11, 0.17, 0.13, 0.09, 0.19, 0.02, 0.14, 0.07, 0.25, 0.13, 0.06, 0.11, 0.2, 0.09, 0.05, 0.05]","[0.19, 0.35, 0.19, 0.27]",0.13,0.072,3,A3FOL78K2EQYVN
1144,"[3, 11, 19, 27]",7,"[0.14, 0.11, 0.07, 0.09, 0.11, 0.07, 0.19, 0.07, 0.1, 0.16, 0.16, 0.14, 0.04, 0.09, 0.24, 0.07, 0.15, 0.22, 0.11, 0.16, 0.24, 0.22, 0.2, 0.15, 0.18, 0.08, 0.15, 0.21]","[0.08, 0.05, 0.01, 0.86]",0.13,0.072,4,A3FOL78K2EQYVN
1145,"[0, 8, 16, 24, 20, 4, 12]",1,"[0.17, 0.21, 0.18, 0.03, 0.09, 0.24, 0.13, 0.11, 0.09, 0.18, 0.22, 0.12, 0.12, 0.07, 0.18, 0.1, 0.16, 0.18, 0.05, 0.06, 0.13, 0.18, 0.08, 0.1, 0.08, 0.13, 0.15, 0.07]","[0.88, 0.03, 0.05, 0.04]",0.13,0.072,5,A3FOL78K2EQYVN
1146,"[1, 9, 17, 25, 5, 13, 21]",5,"[0.06, 0.13, 0.15, 0.09, 0.11, 0.05, 0.14, 0.04, 0.22, 0.06, 0.22, 0.09, 0.15, 0.07, 0.2, 0.14, 0.21, 0.15, 0.1, 0.2, 0.08, 0.06, 0.18, 0.2, 0.06, 0.05, 0.04, 0.17]","[0.07, 0.87, 0.05, 0.01]",0.13,0.072,6,A3FOL78K2EQYVN
1147,"[3, 9, 12, 18, 23, 4, 20, 7, 11, 27]",7,"[0.13, 0.11, 0.07, 0.12, 0.2, 0.05, 0.17, 0.02, 0.18, 0.08, 0.11, 0.15, 0.2, 0.2, 0.16, 0.16, 0.13, 0.19, 0.14, 0.09, 0.19, 0.17, 0.12, 0.11, 0.12, 0.11, 0.03, 0.15]","[0.28, 0.15, 0.2, 0.37]",0.13,0.072,7,A3FOL78K2EQYVN
1148,"[2, 14, 22, 26]",7,"[0.11, 0.13, 0.16, 0.16, 0.11, 0.1, 0.22, 0.14, 0.22, 0.1, 0.24, 0.16, 0.15, 0.15, 0.07, 0.12, 0.15, 0.11, 0.1, 0.07, 0.17, 0.15, 0.1, 0.12, 0.16, 0.06, 0.24, 0.11]","[0.03, 0.05, 0.85, 0.07]",0.13,0.072,8,A3FOL78K2EQYVN
1149,"[2, 1, 3, 0, 13, 14, 15, 12]",4,"[0.19, 0.12, 0.21, 0.1, 0.07, 0.12, 0.03, 0.12, 0.14, 0.08, 0.22, 0.07, 0.11, 0.24, 0.13, 0.1, 0.09, 0.13, 0.09, 0.13, 0.09, 0.21, 0.04, 0.05, 0.18, 0.14, 0.21, 0.16]","[0.24, 0.28, 0.22, 0.26]",0.13,0.072,9,A3FOL78K2EQYVN
1150,"[2, 6, 14, 22, 10, 18, 26]",2,"[3.42, 5.44, 7.42, 2.91, 5.32, 2.52, 9.83, 3.27, 6.51, 7.78, 7.26, 5.42, 5.77, 8.41, 0.83, 4.97, 6.49, 6.38, 3.06, 8.05, 7.93, 5.59, 7.06, 5.08, 7.81, 4.22, 3.66, 6.94]","[0.04, 0.07, 0.88, 0.01]",5.0,2.994,10,A3FOL78K2EQYVN
1151,"[2, 6, 14, 10, 18, 22, 26]",6,"[5.63, 4.93, 5.33, 5.31, 6.53, 3.45, 2.29, 6.3, 4.17, 7.01, 4.97, 7.13, 4.57, 9.83, 6.3, 6.02, 9.71, 2.05, 6.13, 3.85, 4.59, 4.11, 7.94, 5.32, 5.78, 5.27, 5.75, 0.93]","[0.07, 0.04, 0.88, 0.01]",5.0,2.994,11,A3FOL78K2EQYVN
1152,"[3, 5, 8, 0, 1, 2, 7, 6, 4, 9, 10, 11, 12, 13, 14, 15, 19, 18, 17, 16, 20, 21, 22, 23, 24, 25, 26, 27]",5,"[7.14, 4.62, 6.89, 4.19, 1.61, 5.21, 5.61, 5.68, 4.8, 4.03, 7.78, 2.33, 9.0, 4.07, 0.88, 9.04, 5.84, 8.95, 8.57, 4.46, 9.72, 5.08, 4.17, 4.99, 7.04, 3.43, 3.26, 4.6]","[0.25, 0.31, 0.12, 0.32]",5.0,2.994,12,A3FOL78K2EQYVN
1153,"[3, 2, 1, 0, 4, 5, 6, 7, 11, 10, 9, 8, 12, 14, 13, 15, 19, 18, 17, 16, 20, 21, 22, 23, 27, 26, 25, 24]",2,"[2.6, 6.3, 3.61, 4.22, 5.35, 4.97, 7.94, 4.36, 6.11, 5.27, 3.67, 4.67, 2.73, 2.41, 4.5, 0.28, 3.67, 4.57, 6.07, 3.93, 5.88, 5.96, 4.48, 0.29, 2.32, 4.95, 6.19, 8.88]","[0.19, 0.2, 0.37, 0.24]",5.0,2.994,13,A3FOL78K2EQYVN
1154,"[3, 2, 0, 1, 4, 5, 6, 7, 11, 10, 9, 8, 12, 13, 14, 15, 19, 18, 17, 16, 20, 21, 22, 23, 27, 26, 25, 24]",6,"[4.75, 1.15, 5.47, 3.31, 0.6, 5.95, 5.4, 2.06, 6.75, 9.39, 0.19, 0.61, 6.2, 2.78, 1.11, 5.23, 1.59, 4.74, 4.37, 3.23, 7.81, 5.69, 7.35, 3.89, 6.98, 4.64, 4.65, 5.47]","[0.37, 0.22, 0.18, 0.23]",5.0,2.994,14,A3FOL78K2EQYVN
1155,"[0, 1, 2, 3, 7, 6, 4, 5, 8, 9, 10, 11, 15, 14, 13]",3,"[9.16, 1.82, 6.97, 7.14, 4.74, 0.02, 8.08, 2.88, 9.57, 8.27, 9.81, 8.14, 6.47, 7.08, 1.58, 3.05, 5.2, 6.21, 3.6, 5.93, 3.42, 3.57, 5.42, 5.22, 5.32, 5.81, 1.36, 6.13]","[0.29, 0.28, 0.15, 0.28]",5.0,2.994,15,A3FOL78K2EQYVN
1156,"[0, 1, 2, 3, 7, 6, 5, 4, 8, 9, 10, 11, 15, 14, 13, 12, 16, 17, 18, 19, 23, 22, 21, 20, 24, 25, 26, 27]",3,"[4.14, 3.11, 0.35, 6.07, 3.24, 5.33, 0.96, 3.24, 4.95, 5.76, 6.69, 6.69, 9.21, 1.58, 6.39, 5.24, 6.29, 9.57, 2.3, 7.8, 0.06, 3.69, 4.46, 3.08, 0.84, 0.33, 6.81, 8.66]","[0.27, 0.2, 0.38, 0.15]",5.0,2.994,16,A3FOL78K2EQYVN
1157,"[3, 7, 11, 15, 19, 23, 27]",2,"[7.74, 5.35, 6.55, 7.48, 4.63, 2.23, 2.41, 9.45, 8.29, 9.78, 6.32, 5.94, 8.75, 5.64, 5.85, 0.94, 6.47, 5.44, 5.9, 6.86, 6.46, 2.94, 5.55, 5.47, 3.28, 1.46, 4.53, 7.41]","[0.01, 0.05, 0.09, 0.85]",5.0,2.994,17,A3FOL78K2EQYVN
1158,"[0, 4, 8, 12, 16, 20, 24]",5,"[6.11, 2.8, 4.53, 1.91, 5.42, 2.81, 5.53, 3.07, 1.82, 3.93, 4.08, 8.51, 2.57, 3.42, 2.19, 3.28, 7.02, 7.69, 4.1, 6.06, 2.35, 5.42, 3.51, 0.68, 2.15, 4.79, 1.71, 6.83]","[0.86, 0.03, 0.01, 0.1]",5.0,2.994,18,A3FOL78K2EQYVN
1159,"[1, 5, 9, 13, 17, 21, 25]",6,"[9.45, 8.44, 2.32, 2.17, 4.87, 3.33, 3.2, 4.12, 3.22, 8.77, 5.44, 6.62, 2.2, 5.88, 3.74, 3.71, 7.77, 1.76, 3.22, 3.48, 9.23, 9.97, 7.45, 0.47, 7.71, 7.1, 4.51, 6.6]","[0.09, 0.87, 0.03, 0.01]",5.0,2.994,19,A3FOL78K2EQYVN
1160,[14],3,"[0.15, 0.2, 0.21, 0.24, 0.11, 0.2, 0.18, 0.18, 0.11, 0.03, 0.16, 0.14, 0.19, 0.17, 0.08, 0.19, 0.15, 0.17, 0.06, 0.07, 0.2, 0.03, 0.04, 0.21, 0.1, 0.08, 0.22, 0.09]","[0.31, 0.33, 0.16, 0.2]",0.13,0.072,0,A1BMZUNL98C5GL
1161,[21],6,"[0.08, 0.08, 0.14, 0.19, 0.13, 0.1, 0.11, 0.05, 0.16, 0.02, 0.24, 0.18, 0.22, 0.17, 0.1, 0.07, 0.16, 0.23, 0.05, 0.06, 0.23, 0.08, 0.08, 0.22, 0.15, 0.22, 0.11, 0.08]","[0.32, 0.12, 0.23, 0.33]",0.13,0.072,1,A1BMZUNL98C5GL
1162,[],3,"[0.06, 0.11, 0.11, 0.14, 0.13, 0.12, 0.17, 0.15, 0.1, 0.03, 0.15, 0.15, 0.05, 0.1, 0.21, 0.12, 0.09, 0.11, 0.1, 0.15, 0.12, 0.11, 0.19, 0.1, 0.18, 0.02, 0.09, 0.18]","[0.12, 0.85, 0.01, 0.02]",0.13,0.072,2,A1BMZUNL98C5GL
1163,[],7,"[0.09, 0.17, 0.11, 0.03, 0.18, 0.18, 0.25, 0.21, 0.07, 0.19, 0.14, 0.06, 0.1, 0.2, 0.18, 0.08, 0.13, 0.11, 0.12, 0.17, 0.05, 0.05, 0.09, 0.14, 0.06, 0.15, 0.21, 0.24]","[0.12, 0.01, 0.02, 0.85]",0.13,0.072,3,A1BMZUNL98C5GL
1164,[],3,"[0.12, 0.11, 0.03, 0.2, 0.07, 0.08, 0.12, 0.11, 0.11, 0.08, 0.07, 0.15, 0.14, 0.12, 0.16, 0.21, 0.16, 0.09, 0.12, 0.18, 0.06, 0.22, 0.13, 0.18, 0.15, 0.06, 0.21, 0.05]","[0.1, 0.04, 0.01, 0.85]",0.13,0.072,4,A1BMZUNL98C5GL
1165,[],2,"[0.18, 0.18, 0.13, 0.23, 0.16, 0.18, 0.17, 0.15, 0.09, 0.04, 0.09, 0.15, 0.09, 0.19, 0.06, 0.23, 0.04, 0.18, 0.17, 0.16, 0.19, 0.17, 0.14, 0.06, 0.1, 0.09, 0.13, 0.17]","[0.05, 0.03, 0.01, 0.91]",0.13,0.072,5,A1BMZUNL98C5GL
1166,[],3,"[0.2, 0.12, 0.11, 0.14, 0.12, 0.06, 0.11, 0.14, 0.21, 0.03, 0.2, 0.2, 0.12, 0.16, 0.16, 0.04, 0.12, 0.13, 0.12, 0.13, 0.24, 0.12, 0.08, 0.06, 0.03, 0.09, 0.11, 0.14]","[0.25, 0.17, 0.31, 0.27]",0.13,0.072,6,A1BMZUNL98C5GL
1167,[],2,"[0.08, 0.15, 0.16, 0.13, 0.12, 0.12, 0.13, 0.21, 0.05, 0.14, 0.12, 0.22, 0.14, 0.16, 0.15, 0.03, 0.06, 0.16, 0.17, 0.08, 0.05, 0.18, 0.16, 0.24, 0.14, 0.09, 0.09, 0.13]","[0.33, 0.13, 0.3, 0.24]",0.13,0.072,7,A1BMZUNL98C5GL
1168,[],5,"[0.07, 0.2, 0.08, 0.18, 0.2, 0.25, 0.23, 0.14, 0.13, 0.08, 0.15, 0.11, 0.16, 0.25, 0.11, 0.21, 0.04, 0.05, 0.2, 0.1, 0.09, 0.13, 0.07, 0.04, 0.14, 0.21, 0.18, 0.11]","[0.12, 0.32, 0.3, 0.26]",0.13,0.072,8,A1BMZUNL98C5GL
1169,[],7,"[0.08, 0.02, 0.12, 0.04, 0.11, 0.12, 0.24, 0.14, 0.1, 0.12, 0.23, 0.15, 0.08, 0.22, 0.18, 0.17, 0.2, 0.11, 0.1, 0.16, 0.14, 0.1, 0.22, 0.09, 0.2, 0.07, 0.08, 0.08]","[0.88, 0.04, 0.06, 0.02]",0.13,0.072,9,A1BMZUNL98C5GL
1170,[],4,"[3.63, 4.46, 0.31, 5.81, 2.88, 9.29, 4.39, 5.84, 7.53, 5.32, 6.0, 5.26, 6.29, 1.95, 2.61, 4.3, 1.83, 2.31, 7.0, 2.61, 4.47, 1.54, 5.78, 5.45, 7.02, 2.07, 7.9, 6.33]","[0.14, 0.39, 0.28, 0.19]",5.0,2.994,10,A1BMZUNL98C5GL
1171,[],2,"[2.9, 8.94, 1.84, 6.1, 7.76, 1.76, 6.82, 4.08, 5.97, 5.99, 9.27, 5.06, 5.32, 5.32, 6.28, 5.61, 0.22, 7.47, 5.67, 5.19, 6.13, 8.18, 8.1, 1.13, 7.14, 8.64, 7.43, 1.93]","[0.27, 0.35, 0.21, 0.17]",5.0,2.994,11,A1BMZUNL98C5GL
1172,[],5,"[1.44, 5.3, 5.43, 3.44, 8.31, 5.42, 7.09, 5.07, 7.36, 7.09, 6.46, 2.04, 5.97, 4.34, 8.03, 5.98, 7.82, 1.27, 8.91, 3.75, 4.55, 5.83, 4.17, 2.14, 3.93, 2.94, 2.67, 6.0]","[0.85, 0.01, 0.13, 0.01]",5.0,2.994,12,A1BMZUNL98C5GL
1173,[],7,"[7.38, 3.09, 9.58, 9.5, 4.02, 6.65, 2.89, 6.81, 1.52, 9.89, 5.35, 7.15, 6.06, 6.07, 9.54, 2.93, 7.21, 3.36, 5.6, 4.97, 2.17, 4.03, 4.33, 4.37, 7.75, 4.31, 6.41, 3.93]","[0.85, 0.02, 0.03, 0.1]",5.0,2.994,13,A1BMZUNL98C5GL
