,groundtruth,return,action
2264,"(1, 8, -48, 2, -8, 48, -2, -24, -8)",49.0,"[2, 5, 8, 1, 7, 9]"
2265,"(-2, -4, 24, 1, -8, -24, -1, 24, 8)",29.0,"[2, 5, 8, 4, 9]"
2266,"(2, 4, -24, 2, 8, -24, -2, 24, -4)",30.0,"[2, 5, 8, 1, 4, 7, 9]"
2267,"(-2, -8, -48, 2, 8, 24, 2, -48, -4)",19.0,"[2, 5, 8, 1, 7, 9]"
2268,"(2, 8, 48, -1, 8, 48, -1, 48, -4)",140.0,"[2, 5, 8, 7, 9]"
2269,"(1, 4, -24, 2, 4, 48, -2, 24, -8)",71.0,"[2, 5, 8, 1, 7, 9]"
2270,"(2, 8, -24, -1, 4, -48, -1, -48, -4)",5.0,"[2, 5, 8, 1, 4, 7, 9]"
2271,"(2, -8, -48, -1, 4, -24, 2, 48, -8)",48.0,"[2, 5, 8, 1, 4, 7, 9]"
2272,"(1, -8, -48, -1, -4, 48, -2, -48, -4)",42.0,"[2, 5, 8, 1, 7, 9]"
2273,"(1, -4, 24, -2, 8, 24, 2, 48, 4)",49.0,"[2, 5, 8, 9]"
2274,"(1, -8, 24, -1, 8, -48, -1, 48, 8)",36.0,"[2, 5, 8, 4, 9]"
2275,"(2, -8, 24, -2, 4, 48, 2, -48, -8)",70.0,"[2, 5, 8, 7, 9]"
2276,"(-1, -8, 48, 2, -8, -48, -2, -48, 4)",50.0,"[2, 5, 8, 4, 9]"
2277,"(-1, -8, -48, 1, 8, -48, 1, 24, 4)",6.0,"[2, 5, 8, 1, 4, 9]"
2278,"(-1, 8, -48, 2, 8, 48, -2, 48, -4)",99.0,"[2, 5, 8, 1, 7, 9]"
2279,"(-2, -4, 48, 1, 8, 24, 1, 48, 8)",77.0,"[2, 5, 8, 9]"
2280,"(-1, 8, -24, -2, -8, 48, 1, 48, -8)",99.0,"[2, 5, 8, 1, 7, 9]"
2281,"(1, -8, 24, 1, -8, 48, 1, 24, -4)",92.0,"[2, 5, 8, 7, 9]"
2282,"(-1, -8, -24, -1, 8, -48, -2, -48, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
2283,"(1, -4, 24, 2, -8, 24, -2, 48, 8)",53.0,"[2, 5, 8, 9]"
2284,"(-1, -8, -24, -2, -8, -48, 2, -24, 4)",-4.0,"[2, 5, 8, 1, 4, 9]"
2285,"(-1, 8, 48, 2, -4, 24, -1, 24, -8)",92.0,"[2, 5, 8, 7, 9]"
2286,"(-2, 4, 48, 2, -8, -48, -2, -48, -8)",43.0,"[2, 5, 8, 4, 7, 9]"
2287,"(-1, 4, -24, -1, 4, 48, 2, 48, -4)",95.0,"[2, 5, 8, 1, 7, 9]"
2288,"(-2, 8, -48, -1, -4, -24, -2, -24, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
2289,"(2, 8, 24, -2, -4, 24, 1, -24, 8)",53.0,"[2, 5, 8, 9]"
2290,"(-1, 4, -48, -2, 4, -48, -1, 24, -8)",26.0,"[2, 5, 8, 1, 4, 7, 9]"
2291,"(-2, -8, -48, 1, 4, 48, 2, -24, 8)",50.0,"[2, 5, 8, 1, 9]"
2292,"(-1, 8, 24, 2, -4, -48, 2, 48, -4)",69.0,"[2, 5, 8, 4, 7, 9]"
2293,"(1, 8, 24, -2, -4, -48, 2, -24, 4)",22.0,"[2, 5, 8, 4, 9]"
2294,"(-1, -4, 24, -1, 4, 24, -2, 48, 8)",53.0,"[2, 5, 8, 9]"
2295,"(1, -4, -24, 1, -8, 24, 2, -48, 4)",25.0,"[2, 5, 8, 1, 9]"
2296,"(1, 8, -24, 1, -4, -24, -1, -24, 4)",8.0,"[2, 5, 8, 1, 4, 9]"
2297,"(2, 8, -48, -1, -8, 24, -2, 24, 4)",32.0,"[2, 5, 8, 1, 9]"
2298,"(1, 4, 24, 1, -8, -48, -1, 48, 8)",29.0,"[2, 5, 8, 4, 9]"
2299,"(-2, 4, 48, -2, -8, 24, -1, -48, -4)",67.0,"[2, 5, 8, 7, 9]"
2300,"(-1, 4, -24, -2, -4, -24, 1, 48, 4)",1.0,"[2, 5, 8, 1, 4, 9]"
2301,"(-1, 4, 48, -1, -8, -48, 1, -48, 4)",47.0,"[2, 5, 8, 4, 9]"
2302,"(-1, -8, 48, -2, 4, 48, 1, 24, 8)",101.0,"[2, 5, 8, 9]"
2303,"(-1, 4, 24, -2, -4, 24, 2, -24, 8)",53.0,"[2, 5, 8, 9]"
2304,"(-2, 8, -24, 1, 4, 48, -2, 24, -4)",75.0,"[2, 5, 8, 1, 7, 9]"
2305,"(-2, 4, 24, -1, 4, 48, 2, -24, -4)",70.0,"[2, 5, 8, 7, 9]"
2306,"(-1, 4, -48, 1, 4, 24, 1, -48, 8)",32.0,"[2, 5, 8, 1, 9]"
2307,"(1, 8, 48, -1, 4, 24, 1, -48, 4)",73.0,"[2, 5, 8, 9]"
2308,"(-2, 4, 48, -2, -8, 48, -1, 24, -8)",116.0,"[2, 5, 8, 7, 9]"
2309,"(-1, 4, 48, -1, 4, -48, 1, 48, 4)",52.0,"[2, 5, 8, 4, 9]"
2310,"(1, -4, -24, 2, -8, -24, 2, 24, -8)",21.0,"[2, 5, 8, 1, 4, 7, 9]"
2311,"(-2, -8, -24, 1, -4, -48, 2, 24, -4)",17.0,"[2, 5, 8, 1, 4, 7, 9]"
2312,"(-1, -4, -48, -2, -8, 24, -1, -48, 8)",27.0,"[2, 5, 8, 1, 9]"
2313,"(-2, 4, -48, -2, 8, 24, -2, 48, 8)",32.0,"[2, 5, 8, 1, 9]"
2314,"(-1, 8, -48, 2, -4, -24, 1, 24, -4)",28.0,"[2, 5, 8, 1, 4, 7, 9]"
2315,"(2, 8, 24, -1, -4, -48, 2, -24, 4)",23.0,"[2, 5, 8, 4, 9]"
2316,"(-1, -4, -24, 1, -8, -24, -1, -48, -4)",-7.0,"[2, 5, 8, 1, 4, 7, 9]"
2317,"(-1, 4, 48, -1, -8, -24, -1, -48, -8)",41.0,"[2, 5, 8, 4, 7, 9]"
2318,"(2, 8, -48, 1, 4, -48, -1, 48, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
2319,"(-1, -4, 24, 1, 4, -24, -1, 48, 8)",32.0,"[2, 5, 8, 4, 9]"
2320,"(-1, 4, -24, -1, 8, 48, 2, -48, 4)",52.0,"[2, 5, 8, 1, 9]"
2321,"(-2, -4, -24, 2, -8, 24, -1, -24, -4)",16.0,"[2, 5, 8, 1, 7, 9]"
2322,"(2, 8, -24, -2, 4, 24, -1, 24, -8)",51.0,"[2, 5, 8, 1, 7, 9]"
2323,"(-1, 8, 24, -1, 4, 48, -1, -24, 8)",77.0,"[2, 5, 8, 9]"
2324,"(-2, 4, -48, -1, 8, -24, -1, -24, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
2325,"(1, -4, 24, -1, 8, 24, 1, -24, 8)",53.0,"[2, 5, 8, 9]"
2326,"(1, -4, -24, -1, -8, -24, 2, -48, -8)",-4.0,"[2, 5, 8, 1, 4, 7, 9]"
2327,"(-1, 4, 48, 2, 8, -24, 1, -48, 8)",60.0,"[2, 5, 8, 4, 9]"
2328,"(-1, 8, 48, -1, 8, 48, -2, 24, -4)",116.0,"[2, 5, 8, 7, 9]"
2329,"(2, 4, 24, 2, 4, 24, 1, -24, 8)",53.0,"[2, 5, 8, 9]"
2330,"(1, -4, 24, -1, 8, 48, 2, 48, -8)",116.0,"[2, 5, 8, 7, 9]"
2331,"(-2, 4, 48, 2, -4, -24, -2, -48, 4)",50.0,"[2, 5, 8, 4, 9]"
2332,"(-2, 8, -24, -1, -8, -48, -2, 24, -4)",25.0,"[2, 5, 8, 1, 4, 7, 9]"
2333,"(-2, -8, -24, 2, -4, -48, -2, 24, 8)",3.0,"[2, 5, 8, 1, 4, 9]"
2334,"(2, 8, 24, -1, -8, -24, -2, -24, -8)",16.0,"[2, 5, 8, 4, 7, 9]"
2335,"(-2, -8, 48, -2, 8, -48, -1, -48, 4)",56.0,"[2, 5, 8, 4, 9]"
2336,"(-1, 4, -48, 1, -4, 24, 1, -24, 4)",28.0,"[2, 5, 8, 1, 9]"
2337,"(2, -8, 24, 1, -8, -24, -2, -48, -8)",18.0,"[2, 5, 8, 4, 7, 9]"
2338,"(-2, 8, 24, -1, -8, -24, -1, 48, -8)",66.0,"[2, 5, 8, 4, 7, 9]"
2339,"(2, -8, 24, 2, -8, -48, 2, -24, -4)",23.0,"[2, 5, 8, 4, 7, 9]"
2340,"(-2, -4, -48, 1, -8, 48, -2, 48, -8)",89.0,"[2, 5, 8, 1, 7, 9]"
2341,"(1, -4, -24, 2, -8, -24, -1, -48, 8)",6.0,"[2, 5, 8, 1, 4, 9]"
2342,"(-1, 4, 24, -2, -8, -24, -1, 24, 8)",26.0,"[2, 5, 8, 4, 9]"
2343,"(1, -8, -24, -2, 4, -48, -1, -48, -4)",-2.0,"[2, 5, 8, 1, 4, 7, 9]"
2344,"(-1, 8, -24, -2, 4, -48, 1, 24, -4)",30.0,"[2, 5, 8, 1, 4, 7, 9]"
2345,"(-1, 8, 48, -1, 4, 48, 2, -48, 8)",101.0,"[2, 5, 8, 9]"
2346,"(2, 8, -24, 2, -8, -24, 2, -24, -4)",6.0,"[2, 5, 8, 1, 4, 7, 9]"
2347,"(2, -4, 48, -2, 4, -48, 2, -48, -8)",49.0,"[2, 5, 8, 4, 7, 9]"
2348,"(-2, 4, -48, -2, -4, 24, 2, 24, -8)",47.0,"[2, 5, 8, 1, 7, 9]"
2349,"(1, 8, 48, 2, -8, -48, -1, -24, -8)",44.0,"[2, 5, 8, 4, 7, 9]"
2350,"(2, -8, -24, -1, -4, 24, -2, 24, -4)",45.0,"[2, 5, 8, 1, 7, 9]"
2351,"(-1, -4, 24, 2, -4, 48, -2, 48, 8)",77.0,"[2, 5, 8, 9]"
2352,"(-1, -8, 48, 2, -4, 48, -2, -24, -8)",90.0,"[2, 5, 8, 7, 9]"
2353,"(2, -8, -48, -1, 4, -48, 2, 48, -8)",48.0,"[2, 5, 8, 1, 4, 7, 9]"
2354,"(-1, -8, -24, -2, -8, -48, -2, -24, -8)",-11.0,"[2, 5, 8, 1, 4, 7, 9]"
2355,"(-2, -4, -24, -1, -8, -48, 1, 24, -8)",15.0,"[2, 5, 8, 1, 4, 7, 9]"
2356,"(-2, -8, 24, 1, -4, -24, 1, -24, 4)",25.0,"[2, 5, 8, 4, 9]"
2357,"(-2, -8, 48, 1, 8, -24, -1, -48, -8)",50.0,"[2, 5, 8, 4, 7, 9]"
2358,"(2, -8, -24, -2, 8, -24, -2, -48, 8)",13.0,"[2, 5, 8, 1, 4, 9]"
2359,"(-2, -8, 48, 2, 8, -48, -1, 24, -4)",75.0,"[2, 5, 8, 4, 7, 9]"
2360,"(-2, 4, 24, 2, -4, 24, 1, 48, -4)",92.0,"[2, 5, 8, 7, 9]"
2361,"(-1, 4, -24, -1, -8, 24, 1, 24, -8)",47.0,"[2, 5, 8, 1, 7, 9]"
2362,"(-2, -8, 24, -2, -4, 48, 1, 24, -8)",92.0,"[2, 5, 8, 7, 9]"
2363,"(2, -4, 24, 2, 4, -48, -1, 48, -4)",71.0,"[2, 5, 8, 4, 7, 9]"
2364,"(-2, -8, 24, -1, 8, 48, 1, 48, 4)",73.0,"[2, 5, 8, 9]"
2365,"(-1, 8, -24, 2, -4, 48, -1, -48, -8)",50.0,"[2, 5, 8, 1, 7, 9]"
2366,"(2, 8, 48, -2, -4, 24, -1, 48, 4)",73.0,"[2, 5, 8, 9]"
2367,"(-2, 8, 48, -2, -4, 24, -2, -24, 4)",73.0,"[2, 5, 8, 9]"
2368,"(-1, -8, -24, 1, 8, 48, 2, 48, -4)",90.0,"[2, 5, 8, 1, 7, 9]"
2369,"(-2, 4, -48, -2, -8, -24, -1, 24, 4)",1.0,"[2, 5, 8, 1, 4, 9]"
2370,"(-2, 4, -48, -2, -8, -24, 1, 24, -4)",20.0,"[2, 5, 8, 1, 4, 7, 9]"
2371,"(1, 8, -24, 1, 8, -24, -2, 24, -4)",34.0,"[2, 5, 8, 1, 4, 7, 9]"
2372,"(1, -4, 24, -1, 4, 48, -1, -24, 8)",77.0,"[2, 5, 8, 9]"
2373,"(2, 8, 48, -1, -4, -24, 1, 48, -8)",90.0,"[2, 5, 8, 4, 7, 9]"
2374,"(1, 4, 24, -1, 4, -48, -2, -24, -4)",21.0,"[2, 5, 8, 4, 7, 9]"
2375,"(-2, -4, -24, 2, -4, 24, 1, 24, -4)",41.0,"[2, 5, 8, 1, 7, 9]"
2376,"(1, -4, -48, 2, 4, 48, 1, -24, 4)",49.0,"[2, 5, 8, 1, 9]"
2377,"(1, -4, 24, 2, -8, 48, -2, 24, -8)",92.0,"[2, 5, 8, 7, 9]"
2378,"(-2, 4, 48, -2, 4, 24, -2, -48, -8)",66.0,"[2, 5, 8, 7, 9]"
2379,"(1, 4, 48, 2, 4, 24, 1, -24, 8)",77.0,"[2, 5, 8, 9]"
2380,"(-2, 8, -24, -2, -4, 24, -2, 48, -4)",75.0,"[2, 5, 8, 1, 7, 9]"
2381,"(-2, -4, -48, 1, 4, 24, -2, -48, -4)",15.0,"[2, 5, 8, 1, 7, 9]"
2382,"(-1, -8, 48, 2, -8, -48, -1, -24, -8)",44.0,"[2, 5, 8, 4, 7, 9]"
2383,"(1, 8, 24, 1, -8, 24, 1, 24, -4)",68.0,"[2, 5, 8, 7, 9]"
2384,"(-1, 8, -24, -2, -4, -48, 2, 24, -4)",24.0,"[2, 5, 8, 1, 4, 7, 9]"
2385,"(-2, 8, -24, 1, -8, 48, -2, -24, -8)",49.0,"[2, 5, 8, 1, 7, 9]"
2386,"(-1, 4, 24, 1, 4, -24, -2, 24, -8)",47.0,"[2, 5, 8, 4, 7, 9]"
2387,"(-1, 8, -48, -1, -4, -48, -1, -48, 4)",6.0,"[2, 5, 8, 1, 4, 9]"
2388,"(-1, 8, -48, 2, -8, -48, -2, -48, -8)",2.0,"[2, 5, 8, 1, 4, 7, 9]"
2389,"(-1, -8, 24, -2, -4, -24, -1, 48, 8)",26.0,"[2, 5, 8, 4, 9]"
2390,"(1, -8, -48, -2, -8, 48, 1, -24, 4)",49.0,"[2, 5, 8, 1, 9]"
2391,"(2, 8, 48, 1, -4, 24, -2, -24, -4)",66.0,"[2, 5, 8, 7, 9]"
2392,"(1, -4, -24, 1, 8, 48, 2, 48, 4)",49.0,"[2, 5, 8, 1, 9]"
2393,"(2, 8, -24, 2, 8, 24, -1, 48, 8)",36.0,"[2, 5, 8, 1, 9]"
2394,"(-1, 4, 48, -2, 4, -48, 1, 24, -4)",71.0,"[2, 5, 8, 4, 7, 9]"
2395,"(1, 8, -48, -2, -8, -48, 2, -24, 4)",5.0,"[2, 5, 8, 1, 4, 9]"
2396,"(1, -8, 24, 2, 8, 48, 2, -48, 4)",73.0,"[2, 5, 8, 9]"
2397,"(1, -4, 48, -2, 4, 48, 2, 48, -4)",140.0,"[2, 5, 8, 7, 9]"
2398,"(-1, -4, 48, -1, 4, 24, 1, -48, -8)",69.0,"[2, 5, 8, 7, 9]"
2399,"(2, 8, -48, 1, 8, 24, 1, -48, 4)",32.0,"[2, 5, 8, 1, 9]"
2400,"(-1, 4, -24, 1, 8, -24, 1, -48, -8)",7.0,"[2, 5, 8, 1, 4, 7, 9]"
2401,"(-1, 8, -24, 2, -8, 24, 2, -24, -4)",29.0,"[2, 5, 8, 1, 7, 9]"
2402,"(-1, -4, 24, 2, -4, 48, -1, -24, 8)",77.0,"[2, 5, 8, 9]"
2403,"(1, -8, -24, -2, 4, 48, -1, 24, -8)",68.0,"[2, 5, 8, 1, 7, 9]"
2404,"(-1, -4, 24, 1, 8, 24, 2, 24, -8)",68.0,"[2, 5, 8, 7, 9]"
2405,"(-1, -8, -24, 2, 4, -48, -1, -48, 8)",6.0,"[2, 5, 8, 1, 4, 9]"
2406,"(-2, -8, 48, -2, 4, -48, 2, 24, -4)",71.0,"[2, 5, 8, 4, 7, 9]"
2407,"(1, -4, 48, -2, 4, 24, -1, -24, 4)",73.0,"[2, 5, 8, 9]"
2408,"(2, -8, -48, 2, -4, -24, -2, -24, 8)",7.0,"[2, 5, 8, 1, 4, 9]"
2409,"(-2, 4, 48, 2, -4, -48, 2, 24, -4)",69.0,"[2, 5, 8, 4, 7, 9]"
2410,"(2, 4, 48, -2, 8, 48, -1, -24, -4)",91.0,"[2, 5, 8, 7, 9]"
2411,"(-1, 4, 48, 1, 8, -24, 1, -48, 4)",56.0,"[2, 5, 8, 4, 9]"
2412,"(1, 4, 48, -2, 8, -24, -1, -48, 8)",60.0,"[2, 5, 8, 4, 9]"
2413,"(2, -4, 48, -2, 4, 24, -2, 24, -8)",92.0,"[2, 5, 8, 7, 9]"
2414,"(2, -4, -48, 2, 8, 48, 1, -48, -8)",46.0,"[2, 5, 8, 1, 7, 9]"
2415,"(2, -8, -48, -2, 8, 24, -2, -24, -4)",19.0,"[2, 5, 8, 1, 7, 9]"
2416,"(2, -8, -24, 1, 4, 24, 1, -24, -8)",22.0,"[2, 5, 8, 1, 7, 9]"
2417,"(1, 4, 24, 1, 8, 48, 2, 24, 8)",77.0,"[2, 5, 8, 9]"
2418,"(2, -8, -24, -1, -4, -48, 1, 48, 8)",4.0,"[2, 5, 8, 1, 4, 9]"
2419,"(1, 4, 24, 2, -8, 48, -1, -24, -4)",67.0,"[2, 5, 8, 7, 9]"
2420,"(1, -8, -48, -2, 4, 48, 2, 24, -8)",68.0,"[2, 5, 8, 1, 7, 9]"
2421,"(1, 8, 24, 2, -8, -24, -2, -24, -4)",19.0,"[2, 5, 8, 4, 7, 9]"
2422,"(1, 4, -24, 2, -4, 48, -1, 24, -8)",71.0,"[2, 5, 8, 1, 7, 9]"
2423,"(1, 8, -24, -1, -4, 24, -2, -48, -8)",25.0,"[2, 5, 8, 1, 7, 9]"
2424,"(1, 8, -24, -1, -4, -24, -2, -48, 4)",6.0,"[2, 5, 8, 1, 4, 9]"
2425,"(1, 8, 24, -2, -4, -48, -2, -48, 4)",22.0,"[2, 5, 8, 4, 9]"
2426,"(-1, -4, -24, 2, 8, -48, 2, -24, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
2427,"(2, 8, -24, 1, 4, -24, -1, 48, -8)",54.0,"[2, 5, 8, 1, 4, 7, 9]"
2428,"(2, 4, -24, -1, -8, 48, 2, 48, -4)",95.0,"[2, 5, 8, 1, 7, 9]"
2429,"(-2, 8, 24, 2, -8, 24, 1, -24, -8)",45.0,"[2, 5, 8, 7, 9]"
2430,"(-1, 8, -24, 2, -8, 48, -1, 48, 4)",56.0,"[2, 5, 8, 1, 9]"
2431,"(-1, 4, 24, 2, 8, -48, 1, -48, -8)",28.0,"[2, 5, 8, 4, 7, 9]"
2432,"(2, 8, -48, 2, 4, 24, 2, -24, 4)",32.0,"[2, 5, 8, 1, 9]"
2433,"(-2, 8, -48, 2, -8, 48, -1, 24, 8)",60.0,"[2, 5, 8, 1, 9]"
2434,"(-1, 8, 48, 2, 8, -24, -1, 48, -8)",99.0,"[2, 5, 8, 4, 7, 9]"
2435,"(-1, -4, 48, 1, 4, -48, 2, -48, -4)",49.0,"[2, 5, 8, 4, 7, 9]"
2436,"(-1, -8, -24, 2, -8, -48, -1, 24, 4)",0.0,"[2, 5, 8, 1, 4, 9]"
2437,"(2, 4, 48, 2, -4, 24, 2, -24, 8)",77.0,"[2, 5, 8, 9]"
2438,"(1, 4, -24, 1, 4, 24, 1, -48, -4)",24.0,"[2, 5, 8, 1, 7, 9]"
2439,"(1, 4, -24, 1, -4, 24, 2, 48, 8)",32.0,"[2, 5, 8, 1, 9]"
2440,"(-1, 4, 48, -2, 4, 48, -2, -24, 8)",101.0,"[2, 5, 8, 9]"
2441,"(-2, -4, 24, 2, 8, 24, 2, -24, 4)",49.0,"[2, 5, 8, 9]"
2442,"(-1, 8, -48, 2, -8, 24, 1, 24, -8)",51.0,"[2, 5, 8, 1, 7, 9]"
2443,"(-2, -4, -24, -1, -4, -48, -2, -48, 8)",0.0,"[2, 5, 8, 1, 4, 9]"
2444,"(1, -8, 48, -2, 4, -48, -2, 48, -4)",95.0,"[2, 5, 8, 4, 7, 9]"
2445,"(1, 8, 24, -2, -8, 48, -2, 24, 4)",73.0,"[2, 5, 8, 9]"
2446,"(1, 4, -24, 1, 4, -48, -1, -24, -8)",1.0,"[2, 5, 8, 1, 4, 7, 9]"
2447,"(-1, 4, 24, 1, 4, -24, -2, -24, -8)",21.0,"[2, 5, 8, 4, 7, 9]"
2448,"(-1, 8, 24, -2, 8, 24, 2, 24, -4)",68.0,"[2, 5, 8, 7, 9]"
2449,"(-1, -4, -24, -1, -4, 24, 1, 48, 4)",23.0,"[2, 5, 8, 1, 9]"
2450,"(-1, -4, -48, 1, 8, -48, -1, -48, -4)",0.0,"[2, 5, 8, 1, 4, 7, 9]"
2451,"(-1, -4, 24, 2, 4, 24, 2, -24, 4)",49.0,"[2, 5, 8, 9]"
2452,"(-1, 8, 24, -1, 4, -48, -2, 48, 4)",28.0,"[2, 5, 8, 4, 9]"
2453,"(1, 4, -24, 2, 8, 24, 2, 24, 4)",28.0,"[2, 5, 8, 1, 9]"
2454,"(2, 4, 48, 2, 4, 48, 1, 48, 8)",101.0,"[2, 5, 8, 9]"
2455,"(-2, 4, -24, 2, 8, -24, -1, 48, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
2456,"(2, 8, -24, 2, 4, 48, -2, -24, -4)",49.0,"[2, 5, 8, 1, 7, 9]"
2457,"(-1, -4, 48, 2, -8, 24, -1, -24, -4)",67.0,"[2, 5, 8, 7, 9]"
2458,"(1, 4, 48, -2, -8, -48, -1, -48, -4)",40.0,"[2, 5, 8, 4, 7, 9]"
2459,"(2, -4, -24, -2, -4, 48, -2, -24, 4)",50.0,"[2, 5, 8, 1, 9]"
2460,"(1, 4, 24, -1, 8, 48, -1, -48, -4)",67.0,"[2, 5, 8, 7, 9]"
2461,"(2, -8, -48, 2, 4, -24, 1, 24, 8)",9.0,"[2, 5, 8, 1, 4, 9]"
2462,"(2, -8, -48, -1, 8, -24, -1, 24, 4)",9.0,"[2, 5, 8, 1, 4, 9]"
2463,"(2, 4, -24, -1, -4, -48, 2, 24, -8)",21.0,"[2, 5, 8, 1, 4, 7, 9]"
2464,"(2, -4, 48, -1, -4, 48, 2, 48, -4)",140.0,"[2, 5, 8, 7, 9]"
2465,"(1, 8, 48, -1, -8, 48, 2, -48, -8)",94.0,"[2, 5, 8, 7, 9]"
2466,"(-1, 8, -48, -2, 8, -48, 2, 24, -4)",34.0,"[2, 5, 8, 1, 4, 7, 9]"
2467,"(-2, 8, 48, 1, 4, 48, 1, -24, 4)",97.0,"[2, 5, 8, 9]"
2468,"(1, 8, -48, -1, 8, 48, -2, 24, -4)",75.0,"[2, 5, 8, 1, 7, 9]"
2469,"(-1, 4, 24, -2, 8, 24, 2, 24, -4)",68.0,"[2, 5, 8, 7, 9]"
2470,"(2, -8, 48, -2, -8, 24, -1, -48, -8)",67.0,"[2, 5, 8, 7, 9]"
2471,"(-2, -8, -48, -2, -4, -24, -1, 24, 8)",-1.0,"[2, 5, 8, 1, 4, 9]"
2472,"(1, -4, -48, -1, -8, -24, 2, 24, 4)",-1.0,"[2, 5, 8, 1, 4, 9]"
2473,"(-1, -4, 24, -2, -8, -48, -1, -24, -4)",16.0,"[2, 5, 8, 4, 7, 9]"
2474,"(-2, 4, 48, 2, 4, -48, 2, -24, 8)",56.0,"[2, 5, 8, 4, 9]"
2475,"(1, 4, 48, 2, 8, 48, -1, 24, -4)",116.0,"[2, 5, 8, 7, 9]"
2476,"(-2, -8, -24, -1, -8, -24, -2, -48, 8)",0.0,"[2, 5, 8, 1, 4, 9]"
2477,"(2, -4, 48, -2, -8, 24, 2, -48, -4)",70.0,"[2, 5, 8, 7, 9]"
2478,"(-2, 8, -48, 2, 4, 24, 1, -48, 8)",36.0,"[2, 5, 8, 1, 9]"
2479,"(-2, 4, 24, -1, -8, -24, -2, 24, -8)",42.0,"[2, 5, 8, 4, 7, 9]"
2480,"(2, -4, 48, 1, 8, -24, 2, -24, -8)",53.0,"[2, 5, 8, 4, 7, 9]"
2481,"(-1, -4, 48, 1, 8, -24, -1, 48, 4)",56.0,"[2, 5, 8, 4, 9]"
2482,"(-2, 4, -24, -1, -8, -24, 1, -24, 8)",6.0,"[2, 5, 8, 1, 4, 9]"
2483,"(2, 4, -24, -2, 8, -24, -2, -24, -8)",4.0,"[2, 5, 8, 1, 4, 7, 9]"
2484,"(-2, -4, 24, 1, 8, -24, -1, 48, -4)",75.0,"[2, 5, 8, 4, 7, 9]"
2485,"(-1, -8, 24, 2, -8, 24, 2, 48, 4)",49.0,"[2, 5, 8, 9]"
2486,"(-2, 8, -24, 2, 4, -24, -2, -48, 8)",15.0,"[2, 5, 8, 1, 4, 9]"
2487,"(2, 8, -48, -2, 4, 24, 2, 24, -4)",51.0,"[2, 5, 8, 1, 7, 9]"
2488,"(2, 8, -24, -1, -4, -48, 2, -24, 8)",10.0,"[2, 5, 8, 1, 4, 9]"
2489,"(2, 4, 24, -1, -8, 24, 2, 48, -8)",92.0,"[2, 5, 8, 7, 9]"
2490,"(2, -4, 48, -1, -8, 48, -1, -48, 8)",101.0,"[2, 5, 8, 9]"
2491,"(1, 4, 48, 2, 4, -24, 2, 24, 4)",52.0,"[2, 5, 8, 4, 9]"
2492,"(-2, 4, 48, 2, -8, -48, 1, 48, 8)",54.0,"[2, 5, 8, 4, 9]"
2493,"(1, -4, -48, -1, 4, -24, 1, 24, -4)",23.0,"[2, 5, 8, 1, 4, 7, 9]"
2494,"(-2, -4, 24, 2, 8, -48, 1, -48, 4)",32.0,"[2, 5, 8, 4, 9]"
2495,"(2, -8, 48, 2, 4, 48, 2, 48, -8)",140.0,"[2, 5, 8, 7, 9]"
2496,"(-2, -4, 48, 2, -4, -48, -1, 48, 8)",54.0,"[2, 5, 8, 4, 9]"
2497,"(-1, 4, -24, 1, -4, 48, 2, 24, 4)",52.0,"[2, 5, 8, 1, 9]"
2498,"(-2, -4, 48, 1, -8, -48, 1, 48, -4)",92.0,"[2, 5, 8, 4, 7, 9]"
2499,"(-2, -4, -48, -1, 4, -24, 2, 24, -8)",20.0,"[2, 5, 8, 1, 4, 7, 9]"
2500,"(2, 4, -24, 2, 4, 24, 1, 24, 4)",28.0,"[2, 5, 8, 1, 9]"
2501,"(2, 4, 24, 2, 8, -24, -1, -24, -8)",26.0,"[2, 5, 8, 4, 7, 9]"
2502,"(-1, -4, 24, -2, -8, 48, -2, 24, 8)",77.0,"[2, 5, 8, 9]"
2503,"(2, -8, 24, -2, -8, 48, 1, -48, 4)",73.0,"[2, 5, 8, 9]"
2504,"(-2, 4, 24, -1, 4, 48, -1, 24, -8)",92.0,"[2, 5, 8, 7, 9]"
2505,"(2, 8, -24, -2, 4, -24, -1, 48, -4)",54.0,"[2, 5, 8, 1, 4, 7, 9]"
2506,"(-2, 4, -48, 1, -8, -48, -2, 48, -8)",47.0,"[2, 5, 8, 1, 4, 7, 9]"
2507,"(-2, 8, 24, -1, -8, 48, -1, 24, -4)",92.0,"[2, 5, 8, 7, 9]"
2508,"(-2, -4, 48, -2, -4, 48, 1, 48, 8)",101.0,"[2, 5, 8, 9]"
2509,"(-1, 4, -24, -1, 4, -48, -1, 48, -8)",50.0,"[2, 5, 8, 1, 4, 7, 9]"
2510,"(2, -4, 48, -2, 4, 48, -1, 48, -8)",140.0,"[2, 5, 8, 7, 9]"
2511,"(-1, -4, -24, 1, 8, -48, -2, -48, -8)",-1.0,"[2, 5, 8, 1, 4, 7, 9]"
2512,"(-2, -4, 24, 2, 8, -24, 1, -48, 8)",36.0,"[2, 5, 8, 4, 9]"
